inx,country,countryCoded,degree,degreeCoded,eng,engCoded,fieldGroup,fund,gpaBachelors,gpaMasters,gre,highLevelBachUni,highLevelMasterUni,papersGLOB,papersIRAN,targetUni,uniRank,year
2410,new zealand,4,Masters,0,High,1,10,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,auckland,-1,2013
2411,germany,3,Masters,0,High,1,4,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,bergen,-1,2012
2412,canada,1,Doctorate,1,VeryHigh,0,11,TRUE,3.5,4,TRUE,TRUE,TRUE,1,1,ottawa,-1,2013
2413,canada,1,Doctorate,1,VeryHigh,0,1,TRUE,3,3,TRUE,FALSE,TRUE,3,1,toronto,-1,2013
2417,australia,1,Doctorate,1,High,1,4,TRUE,3.5,3.5,FALSE,FALSE,TRUE,6,1,wollongong,-1,2013
2419,n/a,0,Masters,0,High,1,0,FALSE,4,3.442985691,FALSE,FALSE,FALSE,0,0,uclan/ascadn/aliu,-1,2013
2420,australia,1,Doctorate,1,High,1,1,TRUE,1.5,3,FALSE,FALSE,FALSE,3,1,sydney,-1,2013
2421,germany,3,Masters,0,High,1,0,FALSE,1.5,3.442985691,FALSE,TRUE,FALSE,0,0,tun/ailmenau,-1,2013
2422,canada,1,Doctorate,1,High,1,0,TRUE,2.5,3.5,FALSE,TRUE,TRUE,5,0,memorial  newfoundland,-1,2013
2423,australia,1,Doctorate,1,VeryHigh,0,13,TRUE,3.5,3.5,FALSE,FALSE,TRUE,1,2,australian national,-1,2013
2424,canada,1,Doctorate,1,High,1,4,TRUE,3,4,TRUE,TRUE,TRUE,0,0,université laval,-1,2013
2425,germany,3,Masters,0,High,1,0,FALSE,3,3.442985691,TRUE,FALSE,FALSE,0,0,universität kaiserslautern,-1,2013
2426,canada,1,Doctorate,1,High,1,1,TRUE,3,4,TRUE,TRUE,TRUE,2,6,toronto,-1,2012
2427,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,2.2,3.81,TRUE,TRUE,FALSE,39,2,texas at austin,-1,2004
2428,n/a,0,Masters,0,High,1,0,FALSE,1.5,3,FALSE,TRUE,TRUE,0,0,n/a,-1,2013
2429,canada,1,Doctorate,1,VeryHigh,0,1,FALSE,2.5,4,FALSE,TRUE,TRUE,6,1,toronto,-1,2013
2430,n/a,0,Doctorate,1,High,1,11,TRUE,2,3,TRUE,FALSE,TRUE,1,1,e federal do rio de janeiro,-1,2012
2431,australia,1,Doctorate,1,High,1,1,TRUE,3.5,4,TRUE,FALSE,TRUE,7,0,new south wales,-1,2014
2432,n/a,0,Masters,0,High,1,3,FALSE,2,3,FALSE,FALSE,FALSE,8,0,n/a,-1,2014
2433,germany,3,Doctorate,1,Medium,2,5,TRUE,1,3.5,FALSE,TRUE,FALSE,8,30,kassala,-1,2013
2436,canada,1,Masters,0,VeryHigh,0,0,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,3,calgary,-1,2013
2437,n/a,0,Masters,0,Medium,2,0,FALSE,1.5,3,FALSE,TRUE,TRUE,4,0,louisiana at monroe,-1,2013
2439,united states,0,Doctorate,1,High,1,1,FALSE,2.5,3,TRUE,FALSE,FALSE,3,1,northeastern,-1,2016
2440,finland,2,Masters,0,VeryHigh,0,0,FALSE,3.5,3.442985691,TRUE,FALSE,FALSE,0,0,helsinki,-1,2013
2443,united states,0,Doctorate,1,VeryHigh,0,9,FALSE,4,3.5,TRUE,TRUE,TRUE,2,0,aviation,-1,2013
2444,australia,1,Doctorate,1,High,1,1,TRUE,2,3.5,FALSE,FALSE,FALSE,12,1,lander,-1,2013
2446,canada,1,Doctorate,1,High,1,11,TRUE,3,3.442985691,TRUE,TRUE,FALSE,2,0,texas at dallas,-1,2014
2447,malaysia,6,Masters,0,High,1,9,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,universiti teknologi malaysia,-1,2013
2448,canada,1,Masters,0,VeryHigh,0,0,TRUE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,alberta,-1,2013
2449,canada,1,Masters,0,Medium,2,0,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,"fairleigh dickinson , florham-madison campus",-1,2013
2450,australia,1,Doctorate,1,VeryHigh,0,0,TRUE,2.5,4,FALSE,TRUE,TRUE,12,0,swinburne,-1,2013
2452,united states,0,Doctorate,1,High,1,11,TRUE,3,2.5,TRUE,TRUE,TRUE,0,0,brigham young,-1,2013
2453,united states,0,Masters,0,VeryHigh,0,8,TRUE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,southern california,-1,2013
2454,united states,0,Doctorate,1,Medium,2,11,TRUE,3,3,TRUE,FALSE,FALSE,1,0,católica de santo domingo,-1,2013
2456,new zealand,4,Doctorate,1,High,1,4,TRUE,3.19,3.81,TRUE,FALSE,FALSE,4,0,otago,-1,2013
2457,finland,2,Masters,0,High,1,0,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,0,0,helsinki,-1,2012
2458,united states,0,Doctorate,1,Medium,2,5,TRUE,2,2.5,TRUE,FALSE,FALSE,7,0,clemson,-1,2013
2460,canada,1,Masters,0,VeryHigh,0,1,TRUE,3,3.442985691,TRUE,TRUE,FALSE,2,1,mcgill,-1,2013
2461,united states,0,Doctorate,1,VeryHigh,0,1,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,0,boston,-1,2013
2462,canada,1,Doctorate,1,Medium,2,1,TRUE,3,4,TRUE,TRUE,TRUE,3,0,waterloo,-1,2013
2463,united states,0,Doctorate,1,VeryHigh,0,5,TRUE,1.5,3.5,TRUE,FALSE,FALSE,3,20,texas at san antonio,-1,2013
2464,n/a,0,Masters,0,High,1,11,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2006
2466,n/a,0,Masters,0,High,1,4,FALSE,3.5,3.442985691,TRUE,FALSE,FALSE,0,0,"california, irvine",-1,2013
2467,n/a,0,Doctorate,1,Medium,2,11,FALSE,4,4,TRUE,FALSE,FALSE,7,0,kansas,-1,2013
2468,switzerland,0,Doctorate,1,High,1,0,FALSE,4,4,FALSE,FALSE,FALSE,2,0,"swiss federal institute of , lausanne",-1,2011
2471,germany,3,Masters,0,Medium,2,0,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,saarland n/a tum,-1,2013
2472,united states,0,Doctorate,1,High,1,1,TRUE,2.5,3.83,TRUE,TRUE,FALSE,1,1,uc davis,-1,2013
2473,united states,0,Doctorate,1,High,1,0,TRUE,3.7,3.442985691,TRUE,FALSE,FALSE,4,0,arizona,-1,2013
2474,united states,0,Doctorate,1,VeryHigh,0,4,TRUE,2.5,3.5,TRUE,FALSE,FALSE,0,4,houston,-1,2014
2475,canada,1,Masters,0,Medium,2,0,TRUE,4,3.5,TRUE,TRUE,TRUE,1,1,concordia,-1,2013
2476,australia,1,Doctorate,1,VeryHigh,0,13,TRUE,4,4,FALSE,TRUE,TRUE,4,3,melbourne,-1,2013
2478,italy,3,Masters,0,Medium,2,5,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,1,polytechnic  tirane,-1,2013
2479,n/a,0,Masters,0,Medium,2,8,FALSE,3.5,3,FALSE,FALSE,TRUE,0,0,n/a,-1,2012
2480,united states,0,Doctorate,1,High,1,5,TRUE,3,3.85,TRUE,FALSE,FALSE,4,0,louisville,-1,2013
2482,united states,0,Doctorate,1,VeryHigh,0,5,TRUE,3,3,TRUE,TRUE,TRUE,10,9,oklahoma state,-1,2013
2484,canada,1,Masters,0,High,1,11,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,victoria,-1,2013
2485,united states,0,Masters,0,High,1,8,TRUE,3.5,3.442985691,TRUE,FALSE,FALSE,1,0,idaho,-1,2013
2487,austria,3,Masters,0,High,1,7,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,water resources,-1,2013
2490,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,3.5,3.5,TRUE,TRUE,TRUE,2,0,central florida,-1,2013
2492,united states,0,Masters,0,VeryHigh,0,11,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,0,villanova,-1,2013
2493,united states,0,Doctorate,1,VeryHigh,0,1,FALSE,3,4,TRUE,FALSE,TRUE,7,0,virginia state,-1,2013
2494,n/a,0,Doctorate,1,High,1,2,FALSE,3,3.5,FALSE,FALSE,FALSE,0,0,n/a,-1,2010
2495,united states,0,Doctorate,1,High,1,5,TRUE,3,3.5,TRUE,FALSE,TRUE,1,1,clemson,-1,2013
2496,n/a,0,Masters,0,VeryHigh,0,10,FALSE,1.5,3.442985691,TRUE,FALSE,FALSE,0,0,new jersey institute of,-1,2013
2497,italy,3,Masters,0,Medium,2,8,FALSE,4,3.442985691,FALSE,FALSE,FALSE,0,1,polytechnic of namibia,-1,2013
2498,united states,0,Doctorate,1,VeryHigh,0,15,TRUE,2.5,3.5,FALSE,TRUE,TRUE,0,0,iowa state,-1,2013
2500,united states,0,Masters,0,Medium,2,1,TRUE,2.5,3.5,TRUE,TRUE,TRUE,0,0,michigan state,-1,2006
2501,united states,0,Masters,0,High,1,1,FALSE,3,3.442985691,TRUE,TRUE,FALSE,0,0,clarkson,-1,2013
2502,n/a,0,Masters,0,VeryHigh,0,10,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,polytechnic  tirane,-1,2013
2503,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,3,4,TRUE,TRUE,TRUE,1,1,colorado state,-1,2013
2504,united states,0,Doctorate,1,High,1,9,TRUE,3,3.5,TRUE,FALSE,TRUE,1,3,iowa state,-1,2013
2505,france,3,Doctorate,1,High,1,0,TRUE,2.5,2.5,FALSE,TRUE,FALSE,1,2,grenoble inpg,-1,2012
2506,canada,1,Masters,0,VeryHigh,0,0,TRUE,3.5,3.442985691,TRUE,FALSE,FALSE,0,0,calgary,-1,2013
2507,canada,1,Doctorate,1,High,1,1,TRUE,2,3.5,TRUE,TRUE,FALSE,4,0,alberta,-1,2013
2508,n/a,0,Masters,0,VeryHigh,0,13,FALSE,1,2.5,TRUE,FALSE,FALSE,1,0,chuo gakuin,-1,2013
2509,canada,1,Masters,0,VeryHigh,0,4,TRUE,3,3.442985691,FALSE,FALSE,FALSE,4,7,simon fraser,-1,2013
2510,n/a,0,Masters,0,Medium,2,8,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,illinois at urbanan/achampaign college of fine and applied arts,-1,2013
2512,united states,0,Masters,0,VeryHigh,0,11,FALSE,1,3.442985691,TRUE,TRUE,FALSE,0,1,auburn,-1,2013
2514,united states,0,Masters,0,High,1,9,TRUE,3.6,3.442985691,TRUE,FALSE,FALSE,1,0,uinversity of babylon,-1,2013
2515,canada,1,Doctorate,1,Medium,2,3,TRUE,3,4,TRUE,TRUE,TRUE,3,0,western ontario,-1,2013
2517,n/a,0,Doctorate,1,VeryHigh,0,5,FALSE,1,3,TRUE,TRUE,FALSE,1,2,n/a,-1,2014
2518,canada,1,Doctorate,1,High,1,14,TRUE,3.5,4,FALSE,FALSE,TRUE,0,1,waterloo,-1,2013
2519,united states,0,Doctorate,1,High,1,11,TRUE,3,3.5,TRUE,TRUE,TRUE,7,3,northwestern,-1,2013
2520,canada,1,Masters,0,VeryHigh,0,0,TRUE,3.5,4,TRUE,TRUE,TRUE,1,2,alberta,-1,2013
2521,united states,0,Doctorate,1,High,1,1,TRUE,2.5,3.5,TRUE,TRUE,TRUE,5,3,pennsylvania state,-1,2013
2522,belgium,4,Doctorate,1,Medium,2,1,TRUE,2.5,3.5,TRUE,FALSE,FALSE,17,1,regent,-1,2013
2523,australia,1,Doctorate,1,Medium,2,10,TRUE,2,3.885,FALSE,TRUE,FALSE,2,0,griffith,-1,2013
2524,canada,1,Masters,0,VeryHigh,0,0,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,1,0,waterloo,-1,2013
2527,canada,1,Doctorate,1,High,1,5,TRUE,3.5,4,TRUE,FALSE,FALSE,0,2,calgary,-1,2013
2529,united states,0,Doctorate,1,Medium,2,0,FALSE,2,4,TRUE,TRUE,TRUE,2,0,george mason,-1,2013
2530,canada,1,Masters,0,VeryHigh,0,0,TRUE,3,3.442985691,FALSE,FALSE,FALSE,0,0,western ontario,-1,2013
2531,canada,1,Masters,0,High,1,1,TRUE,4,3.442985691,FALSE,TRUE,FALSE,2,0,calgary,-1,2013
2532,united states,0,Masters,0,Medium,2,5,FALSE,1.5,3.442985691,TRUE,TRUE,FALSE,1,0,"california state , chico",-1,2013
2533,n/a,0,Masters,0,Medium,2,1,FALSE,3.5,3.442985691,TRUE,FALSE,FALSE,0,0,tu delftn/apoli di milanon/atwenten/aarlington at teaxasn/awhichita,-1,2013
2535,n/a,0,Doctorate,1,High,1,13,FALSE,3,3.442985691,TRUE,TRUE,FALSE,3,0,n/a,-1,2013
2536,australia,1,Doctorate,1,VeryHigh,0,2,TRUE,2.5,4,TRUE,TRUE,TRUE,2,2,sydney,-1,2014
2539,canada,1,Masters,0,VeryHigh,0,1,TRUE,3.5,3.442985691,FALSE,TRUE,FALSE,2,6,british columbia,-1,2013
2542,united states,0,Doctorate,1,VeryHigh,0,10,TRUE,3.5,3.75,TRUE,FALSE,FALSE,6,3,michigan state,-1,2013
2543,united states,0,Doctorate,1,High,1,11,TRUE,3.5,3.5,TRUE,TRUE,TRUE,2,0,wisconsin - stout,-1,2013
2544,united states,0,Doctorate,1,High,1,9,FALSE,3,3.442985691,TRUE,TRUE,FALSE,0,0,brigham young,-1,2013
2545,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,3.5,3,TRUE,FALSE,TRUE,1,0,brigham young,-1,2013
2547,canada,1,Doctorate,1,Medium,2,10,TRUE,2.5,3.5,TRUE,TRUE,TRUE,1,0,lincoln memorial,-1,2013
2549,canada,1,Masters,0,VeryHigh,0,0,TRUE,3,3.442985691,FALSE,TRUE,FALSE,0,3,dalhousie,-1,2013
2550,united states,0,Doctorate,1,High,1,5,TRUE,2.5,3.5,TRUE,TRUE,TRUE,4,3,not yet decided,-1,2013
2551,sweden,2,Masters,0,VeryHigh,0,8,FALSE,1.5,3.442985691,TRUE,FALSE,FALSE,0,0,michigan technological,-1,2013
2552,austria,3,Masters,0,High,1,10,FALSE,4,4,FALSE,FALSE,FALSE,0,0,kanpur,-1,2013
2553,united states,0,Doctorate,1,High,1,0,FALSE,2,3.5,TRUE,TRUE,FALSE,1,6,tarapacá,-1,2013
2554,italy,3,Doctorate,1,Medium,2,0,TRUE,2,3.5,TRUE,TRUE,FALSE,14,4,siena,-1,2013
2555,n/a,0,Masters,0,High,1,2,FALSE,3.5,4,FALSE,TRUE,TRUE,0,0,n/a,-1,2012
2556,united states,0,Masters,0,High,1,11,FALSE,3,3.442985691,TRUE,FALSE,FALSE,1,0,north texas,-1,2013
2557,n/a,0,Doctorate,1,VeryHigh,0,0,TRUE,2.5,3.5,TRUE,TRUE,TRUE,0,0,california coast,-1,2013
2559,n/a,0,Masters,0,Medium,2,5,FALSE,3,3,FALSE,FALSE,FALSE,0,0,queensland,-1,2013
2560,n/a,0,Masters,0,High,1,0,FALSE,2,1.5,FALSE,FALSE,FALSE,0,1,n/a,-1,2013
2562,canada,1,Doctorate,1,VeryHigh,0,5,TRUE,3,4,FALSE,FALSE,FALSE,2,2,dalhousie,-1,2013
2563,spain,3,Doctorate,1,High,1,0,FALSE,3.5,4,FALSE,FALSE,FALSE,1,4,vigo,-1,2013
2564,canada,1,Masters,0,High,1,0,TRUE,2,3.5,FALSE,FALSE,FALSE,1,1,waterloo,-1,2013
2565,united states,0,Masters,0,VeryHigh,0,1,FALSE,2,3.442985691,TRUE,FALSE,FALSE,1,0,houston,-1,2013
2566,canada,1,Doctorate,1,VeryHigh,0,11,TRUE,3.5,4,FALSE,TRUE,TRUE,3,0,alberta,-1,2013
2568,united states,0,Masters,0,Medium,2,8,FALSE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,boston architectural center,-1,2013
2570,australia,1,Doctorate,1,Medium,2,1,TRUE,3,3.5,FALSE,FALSE,TRUE,4,10,james madison,-1,2013
2571,belgium,4,Masters,0,Medium,2,3,FALSE,1,3.442985691,FALSE,TRUE,FALSE,0,0,hasselt,-1,2013
2572,canada,1,Doctorate,1,High,1,0,TRUE,1.5,3,FALSE,TRUE,TRUE,1,0,simon fraser,-1,2013
2573,canada,1,Masters,0,High,1,1,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,1,0,british columbia,-1,2013
2574,united states,0,Masters,0,High,1,0,FALSE,3,3.442985691,TRUE,FALSE,FALSE,0,0,sungkyul,-1,2013
2575,united states,0,Masters,0,High,1,4,TRUE,2.5,3.442985691,TRUE,FALSE,FALSE,8,9,toledo,-1,2013
2577,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,2.5,3,TRUE,FALSE,TRUE,1,2,para la cooperación internacional,-1,2013
2578,n/a,0,Doctorate,1,High,1,4,FALSE,2.5,3.5,FALSE,FALSE,FALSE,5,5,n/a,-1,2013
2579,united states,0,Masters,0,High,1,0,FALSE,3.5,3.442985691,TRUE,TRUE,FALSE,0,0,georgia,-1,2013
2580,germany,3,Masters,0,High,1,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,south gujarat,-1,2013
2581,united states,0,Masters,0,Medium,2,11,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,0,0,hatyai,-1,2013
2582,netherlands,4,Doctorate,1,Medium,2,5,TRUE,3.5,4,FALSE,FALSE,FALSE,2,8,mandalay technological,-1,2013
2584,united states,0,Doctorate,1,Medium,2,0,TRUE,3,3,TRUE,TRUE,TRUE,17,0,michigan state,-1,2013
2585,canada,1,Masters,0,Medium,2,0,TRUE,2,3.442985691,TRUE,TRUE,FALSE,3,5,concordia,-1,2013
2586,united states,0,Doctorate,1,VeryHigh,0,1,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,0,boston,-1,2013
2588,germany,3,Masters,0,Medium,2,7,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,south gujarat,-1,2013
2590,united states,0,Doctorate,1,High,1,0,TRUE,3,3.5,FALSE,FALSE,TRUE,0,0,kansas state,-1,2013
2592,germany,3,Doctorate,1,Medium,2,0,FALSE,2.5,3.5,FALSE,FALSE,FALSE,3,19,shomal,-1,2008
2595,canada,1,Doctorate,1,VeryHigh,0,11,TRUE,3,4,TRUE,FALSE,TRUE,6,0,mcgill,-1,2013
2596,canada,1,Doctorate,1,Medium,2,1,TRUE,3.5,3.5,FALSE,FALSE,FALSE,0,4,british columbia,-1,2013
2598,n/a,0,Doctorate,1,VeryHigh,0,4,FALSE,2.5,3.442985691,TRUE,TRUE,FALSE,0,0,oregon state,-1,2013
2599,united states,0,Masters,0,VeryHigh,0,0,FALSE,3.86,3.442985691,TRUE,FALSE,FALSE,2,0,"california, los angeles",-1,2013
2600,united states,0,Doctorate,1,High,1,0,TRUE,1.5,3.5,TRUE,TRUE,TRUE,2,0,virginia commonwealth,-1,2013
2601,united states,0,Doctorate,1,High,1,15,TRUE,2.5,3.78,FALSE,TRUE,FALSE,0,0,kent state,-1,2016
2602,united states,0,Doctorate,1,High,1,11,TRUE,2,3.5,TRUE,FALSE,TRUE,3,0,arizona state,-1,2013
2604,united states,0,Doctorate,1,Medium,2,0,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,0,central florida,-1,2013
2605,united states,0,Doctorate,1,Medium,2,2,FALSE,2,2.5,TRUE,TRUE,TRUE,11,5,new mexico,-1,2013
2606,united states,0,Masters,0,High,1,8,FALSE,3.5,3.442985691,TRUE,TRUE,FALSE,6,0,"california, los angeles",-1,2013
2607,united states,0,Doctorate,1,High,1,0,FALSE,3,3.5,TRUE,FALSE,FALSE,1,0,bemidji state univeristy,-1,2013
2608,n/a,0,Doctorate,1,High,1,3,FALSE,2.5,3,FALSE,TRUE,TRUE,0,0,n/a,-1,2003
2609,united states,0,Doctorate,1,High,1,2,TRUE,2,3.5,TRUE,TRUE,TRUE,0,0,arizona state,-1,2013
2610,canada,1,Doctorate,1,High,1,5,TRUE,2,3.5,FALSE,FALSE,FALSE,4,4,dalhousie,-1,2013
2611,united states,0,Doctorate,1,Medium,2,0,TRUE,3,3.5,TRUE,TRUE,TRUE,6,0,notre dame,-1,2013
2612,canada,1,Masters,0,Medium,2,2,TRUE,3,3.442985691,FALSE,FALSE,FALSE,0,0,alberta,-1,2013
2613,turkey,6,Masters,0,High,1,0,TRUE,3,3.442985691,FALSE,FALSE,FALSE,0,0,saxion universities,-1,2011
2614,n/a,0,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,colima,-1,2013
2615,united states,0,Doctorate,1,High,1,8,TRUE,4,4,TRUE,FALSE,TRUE,1,1,wisconsin - milwaukee,-1,2013
2616,canada,1,Doctorate,1,VeryHigh,0,0,TRUE,3,4,TRUE,FALSE,FALSE,6,0,alberta,-1,2015
2617,finland,2,Masters,0,VeryHigh,0,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,waikato,-1,2013
2618,canada,1,Masters,0,VeryHigh,0,0,TRUE,3.5,4,FALSE,TRUE,TRUE,2,0,simon fraser,-1,2013
2619,united states,0,Doctorate,1,Medium,2,4,TRUE,2.5,4,TRUE,TRUE,TRUE,1,1,ohio,-1,2013
2620,united states,0,Doctorate,1,High,1,7,TRUE,3.5,4,TRUE,TRUE,TRUE,0,1,boston,-1,2013
2621,united states,0,Doctorate,1,High,1,2,FALSE,1,3.442985691,TRUE,TRUE,FALSE,0,0,louisville,-1,2013
2622,united states,0,Doctorate,1,VeryHigh,0,2,TRUE,2.5,3.5,TRUE,TRUE,TRUE,1,0,oregon,-1,2013
2623,canada,1,Doctorate,1,Medium,2,5,TRUE,1,4,TRUE,FALSE,FALSE,3,2,saskatchewan,-1,2013
2624,united states,0,Masters,0,Medium,2,1,TRUE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,new mexico,-1,2013
2625,italy,3,Doctorate,1,Medium,2,1,TRUE,3.5,3.442985691,FALSE,FALSE,FALSE,9,0,polytechnic institute of milan,-1,2008
2627,united states,0,Doctorate,1,Medium,2,5,FALSE,3.5,3.5,TRUE,FALSE,TRUE,1,3,kentucky,-1,2013
2628,united states,0,Masters,0,High,1,1,FALSE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,texas at arlington,-1,2013
2630,germany,3,Doctorate,1,Medium,2,11,TRUE,4,4,FALSE,FALSE,FALSE,3,2,tun/achemnitz,-1,2013
2631,finland,2,Masters,0,High,1,16,FALSE,4,3.442985691,FALSE,FALSE,FALSE,0,0,st. petersburg state  economicsfinance,-1,2013
2632,united states,0,Doctorate,1,VeryHigh,0,2,TRUE,3.5,3.5,TRUE,TRUE,TRUE,0,0,new jersey institute of,-1,2013
2633,united states,0,Masters,0,VeryHigh,0,0,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,1,0,texas am,-1,2013
2634,united states,0,Doctorate,1,Medium,2,11,TRUE,3,3.5,TRUE,FALSE,FALSE,5,1,ulster,-1,2004
2635,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,1.5,4,TRUE,FALSE,TRUE,4,0,sunyn/abinghamton,-1,2013
2636,canada,1,Doctorate,1,Medium,2,5,TRUE,2.5,3.5,TRUE,FALSE,FALSE,1,0,concordia,-1,2013
2637,canada,1,Masters,0,High,1,2,TRUE,4,4,FALSE,FALSE,FALSE,0,0,manitoba,-1,2013
2639,switzerland,0,Masters,0,High,1,1,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,0,0,"swiss federal institute of , lausanne",-1,2008
2640,united states,0,Masters,0,VeryHigh,0,8,TRUE,4,3.442985691,TRUE,TRUE,FALSE,0,0,yale,-1,2013
2641,united states,0,Doctorate,1,High,1,2,TRUE,3.5,3.5,FALSE,FALSE,TRUE,0,0,westhill,-1,2013
2642,italy,3,Masters,0,Medium,2,7,FALSE,1.5,3.442985691,FALSE,TRUE,FALSE,0,0,polytechnic ibadan,-1,2013
2643,united states,0,Doctorate,1,High,1,7,FALSE,4,4,FALSE,TRUE,FALSE,20,13,cienfuegos,-1,2013
2644,canada,1,Doctorate,1,High,1,4,TRUE,3.5,4,FALSE,TRUE,TRUE,1,1,british columbia,-1,2013
2645,united states,0,Doctorate,1,Medium,2,11,TRUE,2.5,3,TRUE,FALSE,FALSE,5,0,texas at el paso,-1,2013
2647,united states,0,Doctorate,1,VeryHigh,0,15,TRUE,2.5,3.5,FALSE,TRUE,FALSE,0,1,texas at arlington,-1,2013
2648,canada,1,Doctorate,1,VeryHigh,0,0,TRUE,3,4,FALSE,FALSE,FALSE,2,0,manitoba,-1,2013
2649,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,1.5,2,TRUE,TRUE,TRUE,2,5,carnegie mellon,-1,2013
2650,united states,0,Doctorate,1,High,1,0,TRUE,2,3.5,TRUE,TRUE,TRUE,4,1,western michigan,-1,2013
2651,united states,0,Doctorate,1,High,1,10,TRUE,3.5,3.5,TRUE,TRUE,TRUE,0,0,miami,-1,2013
2652,australia,1,Doctorate,1,VeryHigh,0,1,TRUE,2,3,FALSE,FALSE,FALSE,7,1,western australia,-1,2013
2653,canada,1,Doctorate,1,High,1,0,FALSE,3,4,TRUE,TRUE,TRUE,5,1,calgary,-1,2013
2654,united states,0,Doctorate,1,High,1,5,TRUE,2,4,TRUE,TRUE,TRUE,1,3,florida international,-1,2013
2655,germany,3,Masters,0,VeryHigh,0,0,FALSE,2,3.442985691,TRUE,TRUE,FALSE,1,0,tu munich,-1,2013
2656,italy,3,Masters,0,VeryHigh,0,0,TRUE,1.5,3.442985691,TRUE,FALSE,FALSE,0,0,bologna,-1,2013
2657,canada,1,Masters,0,High,1,0,TRUE,3,3.442985691,FALSE,FALSE,FALSE,3,0,dalhousie,-1,2013
2658,germany,3,Masters,0,Medium,2,0,FALSE,2,3.48,FALSE,FALSE,FALSE,2,0,south gujarat,-1,2013
2659,united states,0,Doctorate,1,VeryHigh,0,5,TRUE,3,4,TRUE,TRUE,TRUE,1,0,georgia state,-1,2013
2660,norway,2,Masters,0,Medium,2,8,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,nigerian turkish nile,-1,2013
2661,united states,0,Doctorate,1,High,1,2,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,0,florida state,-1,2013
2662,canada,1,Masters,0,VeryHigh,0,11,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,concordia,-1,2013
2663,canada,1,Doctorate,1,VeryHigh,0,0,TRUE,2,4,FALSE,TRUE,FALSE,1,0,alberta,-1,2013
2664,united states,0,Doctorate,1,High,1,0,TRUE,2.5,3.5,TRUE,FALSE,FALSE,8,0,texas at san antonio,-1,2013
2665,united states,0,Doctorate,1,VeryHigh,0,7,TRUE,2.5,3.5,TRUE,TRUE,FALSE,5,0,indian,-1,2012
2666,austria,3,Doctorate,1,Medium,2,3,FALSE,2.5,4,FALSE,FALSE,FALSE,0,2,john f. kennedy,-1,2013
2667,canada,1,Masters,0,High,1,0,TRUE,3.5,3.5,FALSE,FALSE,FALSE,12,0,ontario institute of,-1,2017
2668,united states,0,Masters,0,High,1,5,FALSE,2.5,3.442985691,TRUE,TRUE,FALSE,0,1,state  new york at buffalo,-1,2013
2669,canada,1,Masters,0,VeryHigh,0,0,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,1,western ontario,-1,2013
2671,australia,1,Doctorate,1,High,1,4,TRUE,2.5,3.5,TRUE,TRUE,TRUE,0,0,melbourne,-1,2013
2672,united states,0,Doctorate,1,VeryHigh,0,5,TRUE,2.5,3.5,TRUE,TRUE,TRUE,0,0,new mexico,-1,2013
